text,label
Watson	Captain	Captain Watson has been fighting the Canadian seal slaughter all his life .,title
"she	California	`` These things have become partisan , '' Democratic California Representative Juanita Millender-McDonald replied at a March 2005 congressional field hearing when asked why she and others in Congress had come to Ohio to investigate the 2004 election .",stateorprovinces_of_residence
"she	Armed Services Committee	In Congress , she was a member of the Armed Services Committee and the Foreign Affairs Committee .",employee_of
"Susan Boyle	Forty seven	Forty seven year old Scottish singing sensation , Susan Boyle got a makeover .",age
Focus on the Family	Conservative	Conservative Christian group Focus on the Family says it is facing a `` serious budget shortfall . '',political/religious_affiliation
"RIA Novosti	Russia	Earlier this week , material was moved from a nuclear research facility in Sarov in Nizhny Novgorod , about 310 miles east of Moscow , as fires approached , removing any threat of explosions at the center , said Sergei Kirienko , head of Russia 's federal atomic energy agency , according to RIA Novosti news service .",country_of_headquarters
"Parren J Mitchell	Maryland	BALTIMORE Parren J Mitchell , the first black elected to Congress from Maryland and a lifelong crusader for social justice for the nation 's minorities , died Monday of complications from pneumonia at a Baltimore hospital .",stateorprovinces_of_residence
"Disney	Toy Story Land	TWDC has given assurance that `` Grizzly Trail '' and `` Mystic Point '' will be exclusive amongst Disney theme parks worldwide and `` Toy Story Land '' will be exclusive within the Asian region , for five years from their respective opening .",members
"JEM	Khalil Ibrahim	The other group which split from JEM , founded by Khalil Ibrahim as one of the first rebel groups , is relatively unknown and is headed by veteran rebel Abu Garda and a military commander called Abdallah Banda .",founded_by
"Fidelity	Fidelity Value	If it were me , I might drop the TRP target fund , cut back the Select fund to 5 % , drop the Cap Ap , increase the Strategic Income to 15 % -LRB- to recover some of the lost bonds -RRB- , reduce Canada to 8 % , add 15 % Fidelity Int ' l Discovery , and replace 10 % of the Leveraged Co. fund with 18 % Fidelity Value - FDVLX -LRB- to get some value exposure -RRB- .",subsidiaries
"her	California	Millender-McDonald , who was 68 , died late Saturday at her home in Carson , California , said her chief of staff , Bandele McQueen .",stateorprovince_of_death
"Chinese Communist Party	Mao	Chairman Mao , who led the Chinese Communist Party to power in the 1940s and ruled China until his death in 1976 , had 10 acknowledged children .",top_members/employees
"JEM	Darfur	The JEM , the most heavily armed Darfur rebel group , which launched an unprecedented assault on the Sudanese capital Khartoum in 2008 , has carried out a series of prisoner exchanges with the government since the deal and seen more than 100 of its fighters on death row amnestied .",stateorprovince_of_headquarters
"Steve McPherson	president	`` We have had a strong year , with two of the season 's breakout hits , ` Ugly Betty ' and ` Brothers & & Sisters , ' and the solid performance of ` Men in Trees , ' '' ABC Entertainment president Steve McPherson said .",title
"Chris Dodd	Senator	Senator Joseph Biden said he expected to raise around three million dollars and his fellow Democratic Senator Chris Dodd raised four million , and transferred another five million from his Senate account .",title
"Sills	Belle Miriam Silverman	Sills , born Belle Miriam Silverman , was known all her life by the nickname Bubbles .",alternate_names
"Barry Goldwater	U.S.	Who 's in : Barry Goldwater , U.S. senator , leader of conservative movement , 1964 presidential candidate .",countries_of_residence
"Babyshambles	Pete Doherty	fullpost -LCB- display : inline ; -RCB- Amy Winehouse was at a pub with various hangers on and a member of jailed Babyshambles frontman Pete Doherty 's band , Mick Whitnall .",top_members/employees
"Al Hubbard	White House National Economic Council	In talks this spring with Health and Human Services Secretary Mike Leavitt , White House National Economic Council Director Al Hubbard and Hubbard 's deputy , Keith Hennessey , Grassley discussed linking an extension of the 10-year-old SCHIP program to a more ambitious effort to address the adult uninsured .",employee_of
"American Psychological Association	Gerald Koocher	`` You can identify someone as being at risk '' for suicide or other violence , `` but if they 're not doing anything illegal , you can refer them to the college counseling center and so forth , but you ca n't force them '' into treatment , said Gerald Koocher , dean of the School of Health Studies at Simmons College and a past president of the American Psychological Association .",top_members/employees
"Cathleen P. Black	Coca-Cola	Cathleen P. Black , who was named chancellor of New York City 's public schools on Tuesday , will step down as chairwoman of Hearst Magazines and resign from the boards of Coca-Cola and IBM .",employee_of
"CNAC	China National Aviation Corp	But the bid was thrown into question after China National Aviation Corp -LRB- CNAC -RRB- , the parent of rival airline Air China , on Sunday promised at least 5.00 Hong Kong dollars per share for a stake in the Shanghai-based carrier if CEA shareholders voted down the Singaporean deal .",alternate_names
"Spelman Seminary	about 1896	This development was reached with different degrees of speed in different institutions : Hampton is still a high school , while Fisk University started her college in 1871 , and Spelman Seminary about 1896 .",founded
"Marco Contiero	Greenpeace	`` We look forward to the day when the European Commission also puts defence of the public interest before the interests of US agribusiness and its lobbyists in Brussels and at the WTO , '' said Marco Contiero , policy adviser on GMOs at Greenpeace European Unit .",employee_of
"Dan Abrams	General Manager	NBC dumped Imus ' daily MSNBC show Wednesday after a meeting a day earlier among some two dozen African American employees , NBC News President Steve Capus and MSNBC General Manager Dan Abrams at the network 's headquarters in New York at Rockefeller Plaza .",title
"Christopher Bentley	spokesman	Christopher Bentley , spokesman for the U.S. Citizenship and Immigration Services , defended the rigorous background checks as vital to national security .",title
"he	SA	The controversy erupted in March 1986 when the Austrian newsweekly Profil published a photocopy of his 1939 German army service record revealing that he had been a member of the SA , the Nazi party 's political militia .",employee_of
"Carnival Corp	Carnival Cruise Lines	Carnival Cruise Lines is part of Carnival Corp , the world 's largest cruise group .",subsidiaries
"Robert M. Morgenthau	90-year-old	`` This victory is not mine ; this victory is yours , '' Vance said at a party after being introduced by an emotional Robert M. Morgenthau , the 90-year-old district attorney , who has been in office since 1975 and became deeply invested in Vance 's campaign .",age
"his	boy	In his youth , he was a newspaper delivery boy and a soda jerk , among other jobs .",title
Paul Watson	President	Commentary by Paul Watson Founder and President of Sea Shepherd Conservation Society,title
"Herrera	Phoenix	The same month Herrera received the Medal of Honor , the governor of Arizona declared Aug 14 `` Herrera Day , '' and Herrera was welcomed home to Phoenix with a hero 's parade .",cities_of_residence
"Chante Moore	Donell Jones	Production credits are handled by : - Scott Storch -LRB- Janet Jackson , Mariah Carey -RRB- , The Neptunes -LRB- Beyonce , Kelis -RRB- , Rich Harrison -LRB- Amerie , Kelly Rowland -RRB- , Jermaine Dupri -LRB- Donell Jones , Avant -RRB- , Bryan Michael Cox -LRB- Faith Evans , Mary J. Blige -RRB- and Jimmy Jam & Terry Lewis -LRB- Usher , Chante Moore -RRB- .",other_family
"National Christmas Tree Association	Missouri	This season , the average purchase price for a live Christmas tree in the U.S. is expected to be similar to last year 's average of $ 40.50 -LRB- euro27 .65 -RRB- , said Rick Dungey of the National Christmas Tree Association in Chesterfield , Missouri .",stateorprovince_of_headquarters
"HU SHENG-CHENG	Council for Economic Planning and Development -LRB- CEPD -RRB-	HU SHENG-CHENG TO BE NEW FSC HEAD Hu Sheng-cheng , chairman of the Council for Economic Planning and Development -LRB- CEPD -RRB- , will be the country 's new top financial supervisor , Cabinet spokesman Cheng Wen-tsang announced Thursday .",employee_of
"his	leader	Respected worldwide , winner of the Nobel Peace Prize and for 12 years the leader of the U.N. nuclear watchdog , Mohammed ElBaradei is positioning himself as a force for change in his homeland .",title
"Brandon McInerney	14-year-old	As 14-year-old Brandon McInerney prepares to be arraigned today in the slaying of 15-year-old Lawrence `` Larry '' King at E.O. Green Junior High School in Oxnard , his lawyer is advancing a defense that at least partly blames school officials for the tragedy .",age
